181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2003 family Standard Edition,,11.0.7101.1056,12.1.7004,56B6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Проверка целостности хоста выключена.,05/23/2013 09:47:01,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,(Severity 0) Viral,11/11/2016 21:01:00,12/06/2014 01:49:38,Yes,Enabled,Not installed,Not installed,Enabled,Not installed,Not installed,Not installed,Client not reporting status,11,0,No,,sp-8074-fs-01,HQ.SZB.SBRF.RU1,LocalComputer,11/15/2016 00:35:11,4,English,14998 MB,2047 MB,,Service Pack 2,x86 Family 15 Model 2 Stepping 9,2785,COMPAQ - 2,None,55.106.2.4,55.106.2.3,...,...,55.106.1.251,55.106.1.251,...,...,00-0b-cd-f2-ce-3f,00-0b-cd-f2-ce-3e,,,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,167F19B42DB6515967B535DA2380C74D,1432 MB,4924 MB,-240,Not installed,sp-5500-smtc-01,Моя компания\Servers,NWSBRF,max,,No Status Reported.,
0,2016-11-06,1,2016-11-06 rev. 001,11/09/2016 12:17:50,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Standard Edition,,12.1.7004.6500,12.1.7004,56B6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,11/15/2016 17:07:15,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,Never,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-CMRD-01,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 17:08:18,4,English,51097 MB,4095 MB,,Service Pack 1,Intel64 Family 6 Model 63 Stepping 2,2497,VRTUAL - 5001223 Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,None,10.185.16.16,...,...,...,10.185.16.33,...,...,...,00-15-5d-05-62-0b,,,,10.185.10.92,10.185.10.93,0.0.0.0,0.0.0.0,0.0.0.0,E1B9802BC77AD1AE71E6B1C77EFB82B6,212 MB,39420 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\Servers,NWSBRF,SmolkovAS,,Install successful.,F38849D9-CE7C-4E06-8964-C45E50231373
181592,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 15:49:55,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.7004.6500,12.1.7004,E0A0-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,07/03/2013 08:07:02,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/14/2016 04:00:04,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-EXAC-1C,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:05:21,24,English,279861 MB,32733 MB,,Service Pack 1,AMD64 Family 21 Model 1 Stepping 2,2593,HP     - 2 Default System BIOS,None,10.185.10.6,10.185.221.85,10.185.221.89,...,0.0.0.0,10.185.221.94,10.185.221.94,...,ac-16-2d-71-22-a5,02-bf-0a-b9-dd-55,02-bf-0a-b9-dd-55,,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,E44ACDEBD5DFA1E46C188E5A32DC681A,14377 MB,208493 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\Exchange,NWSBRF,azdadmin,,Install successful.,00000000-0000-5A43-4A32-343530473636
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2012 R2 Standard Edition,,12.1.4013.4013,12.1.7004,56B6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,09/26/2016 10:29:04,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 21:01:04,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Enabled,12,1,No,,sp-5507-orabi01,WORKGROUP,LocalComputer,11/15/2016 01:55:46,8,English,149649 MB,16292 MB,,,Intel64 Family 6 Model 60 Stepping 3,3392,DELL   - 1072009 BIOS Date: 04/25/14 18:32:52 Ver: A07.00,None,10.185.238.135,...,...,...,10.185.239.251,...,...,...,b8-ca-3a-9b-d2-83,,,,10.185.10.93,10.185.10.92,10.185.10.92,10.185.10.93,0.0.0.0,B89312762D6D32A0734D035D9D7F1750,12529 MB,102915 MB,-240,Not installed,sp-5500-smtc-01,Моя компания\Servers,NWSBRF,orabsu,,Install successful.,
0,2016-11-06,1,2016-11-06 rev. 001,11/09/2016 12:17:50,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2012 R2 Datacenter Edition,,12.1.7004.6500,12.1.7004,FC20-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,05/13/2015 17:32:21,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:04,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Enabled,12,1,No,,sp-5500-hprv-08,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:32:47,24,English,139626 MB,49141 MB,,,Intel64 Family 6 Model 44 Stepping 2,3067,HP     - 2 Default System BIOS,None,55.201.100.124,169.254.112.26,...,...,55.201.100.251,0.0.0.0,...,...,3c-d9-2b-eb-e8-3c,3c-d9-2b-eb-d8-00,,,10.185.10.92,10.185.10.93,10.185.10.93,10.185.10.92,0.0.0.0,ADCAB966CE47227AD06793A26851931F,46723 MB,89286 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\SCCM Russia,NWSBRF,azAdmin,,Install successful.,33363336-3536-5A43-4A31-3332304E3648
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.5337.5000,12.1.7004,FC20-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,05/27/2013 10:17:47,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:03,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,P55000ABSMSHVM1,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:37:33,32,English,153497 MB,262130 MB,,Service Pack 1,Intel64 Family 6 Model 47 Stepping 2,1995,DELL   - 1 Phoenix ROM BIOS PLUS Version 1.10 2.10.0,None,10.185.221.65,10.185.221.67,169.254.1.180,192.168.168.1,10.185.221.78,10.185.221.78,0.0.0.0,0.0.0.0,d4-ae-52-ab-9b-7a,d4-ae-52-ab-9b-7a,d6-ae-52-ab-9b-7a,d4-ae-52-ab-9b-7e,10.185.10.92,10.185.10.93,10.185.10.92,10.185.10.93,0.0.0.0,CD6C7ACBC41F8B2740E955E9A223FB37,154479 MB,129143 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\SCCM Russia,NWSBRF,SVC-5500-SCOM-A,,Install successful.,4C4C4544-0052-4710-8053-B4C04F46354A
0,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:32:00,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,12.1.4013.4013,12.1.7004,9E4A-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,06/22/2014 01:23:38,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/12/2016 01:00:02,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-dbms-00,hq.szb.sbrf.ru,LocalComputer,11/15/2016 01:09:20,8,English,69455 MB,8190 MB,,Service Pack 2,EM64T Family 15 Model 4 Stepping 9,3667,UNKNOWN Default System BIOS,None,55.201.100.180,...,...,...,55.201.100.251,...,...,...,00-13-21-65-2b-41,,,,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,4D145D103C521B2A98B882FE30EBCAF0,1897 MB,52306 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\SQL,NWSBRF,Power,,Install successful.,
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,12.1.5337.5000,12.1.7004,A249-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,08/11/2015 13:16:06,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:01,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5514-mass-05,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:44:54,8,English,139979 MB,6133 MB,,Service Pack 2,x86 Family 6 Model 26 Stepping 5,2533,HP     - 2 Default System BIOS,None,10.185.17.85,...,...,...,10.185.17.70,...,...,...,d8-d3-85-ba-98-b8,,,,10.185.10.92,10.185.10.93,10.185.10.92,10.185.10.93,0.0.0.0,6796F329CE175AA33C1B929FFE1A0CDC,2812 MB,53342 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\MassPay,NWSBRF,SVC-5514-NEVA,,Install successful.,36343035-3433-5A43-4A30-313530343334
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.4013.4013,12.1.7004,9E4A-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,07/18/2013 11:44:31,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/12/2016 01:00:02,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-DBCS-3A,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:10:06,40,English,139876 MB,131061 MB,,Service Pack 1,Intel64 Family 6 Model 47 Stepping 2,2397,HP     - 2 Default System BIOS,None,10.185.222.21,10.185.222.23,55.201.28.133,169.254.1.165,10.185.222.251,10.185.222.251,0.0.0.0,0.0.0.0,80-c1-6e-74-a0-e4,80-c1-6e-74-a0-e4,80-c1-6e-74-a0-e6,46-1e-a1-4b-db-3a,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,CF6B8CDF038D261C738A825F6797B972,28352 MB,97764 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\SQL,NWSBRF,Michael2,,Install successful.,
181592,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 15:49:55,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.7004.6500,12.1.7004,56B6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,10/05/2015 08:16:27,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:03,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,P5108630SMSS001,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:38:23,10,English,61437 MB,8191 MB,,Service Pack 1,Intel64 Family 6 Model 45 Stepping 7,2299,VRTUAL - 3000919 BIOS Date: 03/19/09 22:51:32  Ver: 09.00.04,None,10.181.1.27,...,...,...,10.181.1.251,...,...,...,00-15-5d-01-1a-00,,,,10.185.10.106,10.66.12.218,10.185.10.92,10.185.10.93,0.0.0.0,03AC2B75DC62187344992A1D98F7382D,4927 MB,24394 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\Servers,NWSBRF,8630BelskykhYE,,Install successful.,33CA6F65-EF0B-401A-BF6F-BE29EF13B1EC
0,2016-11-06,1,2016-11-06 rev. 001,11/09/2016 12:17:50,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Standard Edition,,12.1.7004.6500,12.1.7004,990D-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,12/31/2013 11:51:57,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/12/2016 01:00:04,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5512-FSDG-04,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:50:36,2,English,81898 MB,6141 MB,,Service Pack 1,Intel64 Family 6 Model 15 Stepping 11,2000,HP     - 2 Default System BIOS,None,55.205.1.209,...,...,...,55.205.1.251,...,...,...,00-1e-0b-d1-a1-52,,,,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,2FDEBABB1CB71A62E638282B2DBE6A99,2406 MB,55130 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\УБ - ДГ,NWSBRF,GorinDV,,Install successful.,34373134-3535-5A43-4338-3136304A3537
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.5337.5000,12.1.7004,9E4A-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,04/29/2013 11:46:48,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/12/2016 01:00:03,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-DBMS-02,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:49:59,16,English,139975 MB,65532 MB,,Service Pack 1,Intel64 Family 6 Model 15 Stepping 11,2933,HP     - 2 Default System BIOS,None,10.185.10.187,...,...,...,10.185.10.251,...,...,...,00-21-5a-5b-11-f2,,,,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,ED88EBB7126029F7651386BFF755B6C1,47729 MB,39407 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\SQL,NWSBRF,vpAdmin2,,Install successful.,39313534-3339-4247-3838-323856444A4A
181592,2016-11-06,1,2016-11-06 rev. 001,11/12/2016 15:49:55,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.7004.6500,12.1.7004,E0A0-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,07/05/2013 08:09:59,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/14/2016 04:00:00,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-EXAC-1B,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:37:12,24,English,279861 MB,32733 MB,,Service Pack 1,AMD64 Family 21 Model 2 Stepping 0,2593,HP     - 2 Default System BIOS,None,10.185.10.5,10.185.221.85,10.185.221.88,...,0.0.0.0,10.185.221.94,10.185.221.94,...,d8-9d-67-1c-a6-21,02-bf-0a-b9-dd-55,02-bf-0a-b9-dd-55,,10.185.10.92,10.185.10.93,10.185.10.93,10.185.10.92,0.0.0.0,058BECD0EC6F6A22A61D22400B01EA00,13638 MB,208904 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\Exchange,NWSBRF,azdadmin,,Install successful.,39333037-3133-5A43-4A33-323430334E48
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,12.1.1000.157,12.1.7004,3ADA-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Проверка целостности хоста выключена.  Политика целостности хоста выключена администратором.,08/11/2015 09:15:30,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,(Severity 0) Viral,11/11/2016 22:01:04,05/04/2016 11:14:03,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,mr-8627-srfs-03,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,06/21/2016 00:10:48,2,English,17351 MB,1023 MB,,Service Pack 2,x86 Family 15 Model 2 Stepping 9,2799,COMPAQ - 2 Default System BIOS,None,55.165.1.3,...,...,...,55.165.1.241,...,...,...,00-0f-20-d0-4e-fa,,,,10.185.10.105,10.185.10.106,55.165.1.33,55.165.1.31,0.0.0.0,8D83EB9CF7F37D36E4EF1311FD309ED3,185 MB,2641 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\Группа по умолчанию,NWSBRF,BryushininAA-adm,,Files copied.,
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.3001.165,12.1.7004,3FFE-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,11/08/2013 12:23:34,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:00,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-vivt-t1,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 02:51:45,4,English,129945 MB,2047 MB,,Service Pack 1,AMD64 Family 21 Model 1 Stepping 2,2593,VRTUAL - 5001223 BIOS Date: 05/23/12 17:15:53  Ver: 09.00.06,None,10.185.3.243,...,...,...,10.185.3.251,...,...,...,00-15-5d-2a-99-13,,,,10.185.10.92,10.185.10.93,10.185.10.93,10.185.10.92,0.0.0.0,31A73C7FDB3741E98207C9D08E3137C9,686 MB,80161 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\WAS,NWSBRF,azadmin,,Install successful.,
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 Enterprise Edition,,12.1.5337.5000,12.1.7004,B918-10/25/2016 21:00:41 527,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,10/04/2015 21:07:07,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/13/2016 20:00:02,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-NICE-13,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:01:48,4,English,143106 MB,3582 MB,,Service Pack 2,x86 Family 15 Model 4 Stepping 10,3000,HP     - 2 Default System BIOS,None,10.185.247.243,10.185.247.244,...,...,10.185.247.251,0.0.0.0,...,...,00-18-71-e4-2e-72,00-18-71-e4-2e-71,,,10.185.10.92,10.185.10.93,10.185.10.92,10.185.10.93,0.0.0.0,212E6D63CA827BE760EE34BDF025A129,2004 MB,118141 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\NICE_2,NWSBRF,svc-5534-nicesvc,,Install successful.,30303734-3336-4247-3836-333248304535
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Standard Edition,,11.0.7101.1056,12.1.7004,4DC2-10/25/2016 21:00:40 120,,,,Disabled,Check is disabled,Проверка целостности хоста выключена.,06/12/2013 17:23:35,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:04,Never,Yes,Enabled,Not installed,Not installed,Not installed,Not installed,Not installed,Not installed,Client not reporting status,11,0,No,,sp-5500-appl-03,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 00:22:09,12,English,139876 MB,24565 MB,,Service Pack 1,Intel64 Family 6 Model 44 Stepping 2,3066,HP     - 2,None,10.185.17.76,...,...,...,10.185.17.70,...,...,...,44-1e-a1-49-a1-b0,,,,10.185.10.92,10.185.10.93,10.185.10.93,10.185.10.92,0.0.0.0,1EC70E81393BB06DC0FC73CC3203CE53,20616 MB,56201 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\UBK,NWSBRF,azadmin,,No Status Reported.,
180890,2016-10-03,2,2016-10-03 rev. 002,10/05/2016 02:01:06,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows 2000 Advanced Server,,11.0.7101.1056,12.1.7004,56B6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Проверка целостности хоста выключена.,09/11/2015 16:45:25,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Disabled,No,(Severity 0) Viral,11/11/2016 22:01:05,09/12/2015 03:01:15,Yes,Enabled,Not installed,Not installed,Enabled,Not installed,Not installed,Not installed,Client not reporting status,11,0,No,,sp-5514-appl-03,hq.szb.sbrf.ru,hq.szb.sbrf.ru,11/15/2016 02:42:43,2,English,34719 MB,1023 MB,,Service Pack 4,x86 Family 15 Model 2 Stepping 9,3065,,None,10.185.17.75,55.206.2.113,...,...,0.0.0.0,55.206.2.251,...,...,00-0f-20-98-88-ce,00-0f-20-98-88-da,,,10.185.10.92,10.185.10.93,10.185.10.93,10.185.10.92,0.0.0.0,E4B7EAD196A043C8A7DFFEC1E585140B,12 MB,11749 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\Servers,NWSBRF,svc-5514-IPSS,,No Status Reported.,
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Standard Edition,,12.1.4013.4013,12.1.7004,56B6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,02/21/2015 13:40:56,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:01,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-smtc-03,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:45:20,8,English,139876 MB,4093 MB,,Service Pack 1,Intel64 Family 6 Model 23 Stepping 10,3000,HP     - 2 Default System BIOS,None,10.185.10.84,192.168.0.1,192.168.1.1,...,10.185.10.251,0.0.0.0,0.0.0.0,...,00-26-55-7d-bf-5a,00-26-55-d7-e9-34,00-26-55-7d-bf-60,,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,D815595D82E3D6E76CE38DFF9332CD12,1642 MB,104195 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\Servers,NWSBRF,vbAdmin2,,Install successful.,
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:38:07,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.3001.165,12.1.7004,56B6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,07/09/2013 14:42:26,Enabled,11/15/2016 18:38:07,SEP-11,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:04,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-LMNC-1A,hq.szb.sbrf.ru,LocalComputer,11/15/2016 01:22:13,16,English,285465 MB,16338 MB,,Service Pack 1,Intel64 Family 6 Model 45 Stepping 7,3300,DELL   - 1 Phoenix ROM BIOS PLUS Version 1.10 2.2.2,None,10.185.222.90,10.185.222.91,10.185.222.96,10.185.222.101,10.185.222.251,10.185.222.251,10.185.222.251,10.185.222.251,90-b1-1c-30-a2-12,90-b1-1c-30-a2-12,90-b1-1c-30-a2-12,90-b1-1c-30-a2-12,10.185.10.93,10.185.10.92,10.185.10.92,10.185.10.93,0.0.0.0,FB8F87CC67FF3CA48F82F809336EE81F,1284 MB,236221 MB,-180,Not installed,sp-5500-smtc-01,Моя компания\Servers,NWSBRF,power,,Install successful.,
